NACE Rev.2 grouped hierarchy (Section > Division > Group > Class),,,,,,,,,,,,,,,,
"Use the +/- outline controls at left to expand Sections to Divisions, Divisions to Groups, and Groups to Classes.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
level_depth,level,node_code,node_name,node_key,parent_key,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,hierarchy_path_codes,hierarchy_path_names,source_row_number
4,class,08.93,Extraction of salt,class:08.93,group:08.9,B,MINING AND QUARRYING,08,Other mining and quarrying,08.9,Mining and quarrying n.e.c.,08.93,Extraction of salt,B | 08 | 08.9 | 08.93,MINING AND QUARRYING | Other mining and quarrying | Mining and quarrying n.e.c. | Extraction of salt,86
4,class,08.99,Other mining and quarrying n.e.c.,class:08.99,group:08.9,B,MINING AND QUARRYING,08,Other mining and quarrying,08.9,Mining and quarrying n.e.c.,08.99,Other mining and quarrying n.e.c.,B | 08 | 08.9 | 08.99,MINING AND QUARRYING | Other mining and quarrying | Mining and quarrying n.e.c. | Other mining and quarrying n.e.c.,87
2,division,09,Mining support service activities,division:09,section:B,B,MINING AND QUARRYING,09,Mining support service activities,,,,,B | 09,MINING AND QUARRYING | Mining support service activities,88
3,group,09.1,Support activities for petroleum and natural gas extraction,group:09.1,division:09,B,MINING AND QUARRYING,09,Mining support service activities,09.1,Support activities for petroleum and natural gas extraction,,,B | 09 | 09.1,MINING AND QUARRYING | Mining support service activities | Support activities for petroleum and natural gas extraction,89
4,class,09.10,Support activities for petroleum and natural gas extraction,class:09.10,group:09.1,B,MINING AND QUARRYING,09,Mining support service activities,09.1,Support activities for petroleum and natural gas extraction,09.10,Support activities for petroleum and natural gas extraction,B | 09 | 09.1 | 09.10,MINING AND QUARRYING | Mining support service activities | Support activities for petroleum and natural gas extraction | Support activities for petroleum and natural gas extraction,90
3,group,09.9,Support activities for other mining and quarrying,group:09.9,division:09,B,MINING AND QUARRYING,09,Mining support service activities,09.9,Support activities for other mining and quarrying,,,B | 09 | 09.9,MINING AND QUARRYING | Mining support service activities | Support activities for other mining and quarrying,91
4,class,09.90,Support activities for other mining and quarrying,class:09.90,group:09.9,B,MINING AND QUARRYING,09,Mining support service activities,09.9,Support activities for other mining and quarrying,09.90,Support activities for other mining and quarrying,B | 09 | 09.9 | 09.90,MINING AND QUARRYING | Mining support service activities | Support activities for other mining and quarrying | Support activities for other mining and quarrying,92
1,section,C,MANUFACTURING,section:C,,C,MANUFACTURING,,,,,,,C,MANUFACTURING,93
2,division,10,Manufacture of food products,division:10,section:C,C,MANUFACTURING,10,Manufacture of food products,,,,,C | 10,MANUFACTURING | Manufacture of food products,94
3,group,10.1,Processing and preserving of meat and production of meat products,group:10.1,division:10,C,MANUFACTURING,10,Manufacture of food products,10.1,Processing and preserving of meat and production of meat products,,,C | 10 | 10.1,MANUFACTURING | Manufacture of food products | Processing and preserving of meat and production of meat products,95
4,class,10.11,Processing and preserving of meat,class:10.11,group:10.1,C,MANUFACTURING,10,Manufacture of food products,10.1,Processing and preserving of meat and production of meat products,10.11,Processing and preserving of meat,C | 10 | 10.1 | 10.11,MANUFACTURING | Manufacture of food products | Processing and preserving of meat and production of meat products | Processing and preserving of meat,96
4,class,10.12,Processing and preserving of poultry meat,class:10.12,group:10.1,C,MANUFACTURING,10,Manufacture of food products,10.1,Processing and preserving of meat and production of meat products,10.12,Processing and preserving of poultry meat,C | 10 | 10.1 | 10.12,MANUFACTURING | Manufacture of food products | Processing and preserving of meat and production of meat products | Processing and preserving of poultry meat,97
4,class,10.13,Production of meat and poultry meat products,class:10.13,group:10.1,C,MANUFACTURING,10,Manufacture of food products,10.1,Processing and preserving of meat and production of meat products,10.13,Production of meat and poultry meat products,C | 10 | 10.1 | 10.13,MANUFACTURING | Manufacture of food products | Processing and preserving of meat and production of meat products | Production of meat and poultry meat products,98
3,group,10.2,"Processing and preserving of fish, crustaceans and molluscs",group:10.2,division:10,C,MANUFACTURING,10,Manufacture of food products,10.2,"Processing and preserving of fish, crustaceans and molluscs",,,C | 10 | 10.2,"MANUFACTURING | Manufacture of food products | Processing and preserving of fish, crustaceans and molluscs",99
4,class,10.20,"Processing and preserving of fish, crustaceans and molluscs",class:10.20,group:10.2,C,MANUFACTURING,10,Manufacture of food products,10.2,"Processing and preserving of fish, crustaceans and molluscs",10.20,"Processing and preserving of fish, crustaceans and molluscs",C | 10 | 10.2 | 10.20,"MANUFACTURING | Manufacture of food products | Processing and preserving of fish, crustaceans and molluscs | Processing and preserving of fish, crustaceans and molluscs",100
3,group,10.3,Processing and preserving of fruit and vegetables,group:10.3,division:10,C,MANUFACTURING,10,Manufacture of food products,10.3,Processing and preserving of fruit and vegetables,,,C | 10 | 10.3,MANUFACTURING | Manufacture of food products | Processing and preserving of fruit and vegetables,101
4,class,10.31,Processing and preserving of potatoes,class:10.31,group:10.3,C,MANUFACTURING,10,Manufacture of food products,10.3,Processing and preserving of fruit and vegetables,10.31,Processing and preserving of potatoes,C | 10 | 10.3 | 10.31,MANUFACTURING | Manufacture of food products | Processing and preserving of fruit and vegetables | Processing and preserving of potatoes,102
4,class,10.32,Manufacture of fruit and vegetable juice,class:10.32,group:10.3,C,MANUFACTURING,10,Manufacture of food products,10.3,Processing and preserving of fruit and vegetables,10.32,Manufacture of fruit and vegetable juice,C | 10 | 10.3 | 10.32,MANUFACTURING | Manufacture of food products | Processing and preserving of fruit and vegetables | Manufacture of fruit and vegetable juice,103
4,class,10.39,Other processing and preserving of fruit and vegetables,class:10.39,group:10.3,C,MANUFACTURING,10,Manufacture of food products,10.3,Processing and preserving of fruit and vegetables,10.39,Other processing and preserving of fruit and vegetables,C | 10 | 10.3 | 10.39,MANUFACTURING | Manufacture of food products | Processing and preserving of fruit and vegetables | Other processing and preserving of fruit and vegetables,104
3,group,10.4,Manufacture of vegetable and animal oils and fats,group:10.4,division:10,C,MANUFACTURING,10,Manufacture of food products,10.4,Manufacture of vegetable and animal oils and fats,,,C | 10 | 10.4,MANUFACTURING | Manufacture of food products | Manufacture of vegetable and animal oils and fats,105
4,class,10.41,Manufacture of oils and fats,class:10.41,group:10.4,C,MANUFACTURING,10,Manufacture of food products,10.4,Manufacture of vegetable and animal oils and fats,10.41,Manufacture of oils and fats,C | 10 | 10.4 | 10.41,MANUFACTURING | Manufacture of food products | Manufacture of vegetable and animal oils and fats | Manufacture of oils and fats,106
4,class,10.42,Manufacture of margarine and similar edible fats,class:10.42,group:10.4,C,MANUFACTURING,10,Manufacture of food products,10.4,Manufacture of vegetable and animal oils and fats,10.42,Manufacture of margarine and similar edible fats,C | 10 | 10.4 | 10.42,MANUFACTURING | Manufacture of food products | Manufacture of vegetable and animal oils and fats | Manufacture of margarine and similar edible fats,107
3,group,10.5,Manufacture of dairy products,group:10.5,division:10,C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products,,,C | 10 | 10.5,MANUFACTURING | Manufacture of food products | Manufacture of dairy products,108
4,class,10.51,Operation of dairies and cheese making,class:10.51,group:10.5,C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products,10.51,Operation of dairies and cheese making,C | 10 | 10.5 | 10.51,MANUFACTURING | Manufacture of food products | Manufacture of dairy products | Operation of dairies and cheese making,109
4,class,10.52,Manufacture of ice cream,class:10.52,group:10.5,C,MANUFACTURING,10,Manufacture of food products,10.5,Manufacture of dairy products,10.52,Manufacture of ice cream,C | 10 | 10.5 | 10.52,MANUFACTURING | Manufacture of food products | Manufacture of dairy products | Manufacture of ice cream,110
3,group,10.6,"Manufacture of grain mill products, starches and starch products",group:10.6,division:10,C,MANUFACTURING,10,Manufacture of food products,10.6,"Manufacture of grain mill products, starches and starch products",,,C | 10 | 10.6,"MANUFACTURING | Manufacture of food products | Manufacture of grain mill products, starches and starch products",111
4,class,10.61,Manufacture of grain mill products,class:10.61,group:10.6,C,MANUFACTURING,10,Manufacture of food products,10.6,"Manufacture of grain mill products, starches and starch products",10.61,Manufacture of grain mill products,C | 10 | 10.6 | 10.61,"MANUFACTURING | Manufacture of food products | Manufacture of grain mill products, starches and starch products | Manufacture of grain mill products",112
4,class,10.62,Manufacture of starches and starch products,class:10.62,group:10.6,C,MANUFACTURING,10,Manufacture of food products,10.6,"Manufacture of grain mill products, starches and starch products",10.62,Manufacture of starches and starch products,C | 10 | 10.6 | 10.62,"MANUFACTURING | Manufacture of food products | Manufacture of grain mill products, starches and starch products | Manufacture of starches and starch products",113
3,group,10.7,Manufacture of bakery and farinaceous products,group:10.7,division:10,C,MANUFACTURING,10,Manufacture of food products,10.7,Manufacture of bakery and farinaceous products,,,C | 10 | 10.7,MANUFACTURING | Manufacture of food products | Manufacture of bakery and farinaceous products,114
4,class,10.71,Manufacture of bread; manufacture of fresh pastry goods and cakes,class:10.71,group:10.7,C,MANUFACTURING,10,Manufacture of food products,10.7,Manufacture of bakery and farinaceous products,10.71,Manufacture of bread; manufacture of fresh pastry goods and cakes,C | 10 | 10.7 | 10.71,MANUFACTURING | Manufacture of food products | Manufacture of bakery and farinaceous products | Manufacture of bread; manufacture of fresh pastry goods and cakes,115
4,class,10.72,Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,class:10.72,group:10.7,C,MANUFACTURING,10,Manufacture of food products,10.7,Manufacture of bakery and farinaceous products,10.72,Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,C | 10 | 10.7 | 10.72,MANUFACTURING | Manufacture of food products | Manufacture of bakery and farinaceous products | Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes,116
4,class,10.73,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",class:10.73,group:10.7,C,MANUFACTURING,10,Manufacture of food products,10.7,Manufacture of bakery and farinaceous products,10.73,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",C | 10 | 10.7 | 10.73,"MANUFACTURING | Manufacture of food products | Manufacture of bakery and farinaceous products | Manufacture of macaroni, noodles, couscous and similar farinaceous products",117
3,group,10.8,Manufacture of other food products,group:10.8,division:10,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,,,C | 10 | 10.8,MANUFACTURING | Manufacture of food products | Manufacture of other food products,118
4,class,10.81,Manufacture of sugar,class:10.81,group:10.8,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,10.81,Manufacture of sugar,C | 10 | 10.8 | 10.81,MANUFACTURING | Manufacture of food products | Manufacture of other food products | Manufacture of sugar,119
4,class,10.82,"Manufacture of cocoa, chocolate and sugar confectionery",class:10.82,group:10.8,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,10.82,"Manufacture of cocoa, chocolate and sugar confectionery",C | 10 | 10.8 | 10.82,"MANUFACTURING | Manufacture of food products | Manufacture of other food products | Manufacture of cocoa, chocolate and sugar confectionery",120
4,class,10.83,Processing of tea and coffee,class:10.83,group:10.8,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,10.83,Processing of tea and coffee,C | 10 | 10.8 | 10.83,MANUFACTURING | Manufacture of food products | Manufacture of other food products | Processing of tea and coffee,121
4,class,10.84,Manufacture of condiments and seasonings,class:10.84,group:10.8,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,10.84,Manufacture of condiments and seasonings,C | 10 | 10.8 | 10.84,MANUFACTURING | Manufacture of food products | Manufacture of other food products | Manufacture of condiments and seasonings,122
4,class,10.85,Manufacture of prepared meals and dishes,class:10.85,group:10.8,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,10.85,Manufacture of prepared meals and dishes,C | 10 | 10.8 | 10.85,MANUFACTURING | Manufacture of food products | Manufacture of other food products | Manufacture of prepared meals and dishes,123
4,class,10.86,Manufacture of homogenised food preparations and dietetic food,class:10.86,group:10.8,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,10.86,Manufacture of homogenised food preparations and dietetic food,C | 10 | 10.8 | 10.86,MANUFACTURING | Manufacture of food products | Manufacture of other food products | Manufacture of homogenised food preparations and dietetic food,124
4,class,10.89,Manufacture of other food products n.e.c.,class:10.89,group:10.8,C,MANUFACTURING,10,Manufacture of food products,10.8,Manufacture of other food products,10.89,Manufacture of other food products n.e.c.,C | 10 | 10.8 | 10.89,MANUFACTURING | Manufacture of food products | Manufacture of other food products | Manufacture of other food products n.e.c.,125
3,group,10.9,Manufacture of prepared animal feeds,group:10.9,division:10,C,MANUFACTURING,10,Manufacture of food products,10.9,Manufacture of prepared animal feeds,,,C | 10 | 10.9,MANUFACTURING | Manufacture of food products | Manufacture of prepared animal feeds,126
4,class,10.91,Manufacture of prepared feeds for farm animals,class:10.91,group:10.9,C,MANUFACTURING,10,Manufacture of food products,10.9,Manufacture of prepared animal feeds,10.91,Manufacture of prepared feeds for farm animals,C | 10 | 10.9 | 10.91,MANUFACTURING | Manufacture of food products | Manufacture of prepared animal feeds | Manufacture of prepared feeds for farm animals,127
4,class,10.92,Manufacture of prepared pet foods,class:10.92,group:10.9,C,MANUFACTURING,10,Manufacture of food products,10.9,Manufacture of prepared animal feeds,10.92,Manufacture of prepared pet foods,C | 10 | 10.9 | 10.92,MANUFACTURING | Manufacture of food products | Manufacture of prepared animal feeds | Manufacture of prepared pet foods,128
2,division,11,Manufacture of beverages,division:11,section:C,C,MANUFACTURING,11,Manufacture of beverages,,,,,C | 11,MANUFACTURING | Manufacture of beverages,129
3,group,11.0,Manufacture of beverages,group:11.0,division:11,C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages,,,C | 11 | 11.0,MANUFACTURING | Manufacture of beverages | Manufacture of beverages,130
4,class,11.01,"Distilling, rectifying and blending of spirits",class:11.01,group:11.0,C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages,11.01,"Distilling, rectifying and blending of spirits",C | 11 | 11.0 | 11.01,"MANUFACTURING | Manufacture of beverages | Manufacture of beverages | Distilling, rectifying and blending of spirits",131
4,class,11.02,Manufacture of wine from grape,class:11.02,group:11.0,C,MANUFACTURING,11,Manufacture of beverages,11.0,Manufacture of beverages,11.02,Manufacture of wine from grape,C | 11 | 11.0 | 11.02,MANUFACTURING | Manufacture of beverages | Manufacture of beverages | Manufacture of wine from grape,132
